date,festival,kind,venue,tier,evidence,source_url
2026-04-22,Srivari Annual Brahmotsavams,announced_dates,unspecified,major,SRI AGASTHEESWARA SWAMY ANNUAL BRAHMOTSAVAMS FROM APRIL 21-30,https://news.tirumala.org/sri-agastheeswara-swamy-annual-brahmotsavams-from-april-21-30-_-%e0%b0%8f%e0%b0%aa%e0%b1%8d%e0%b0%b0%e0%b0%bf%e0%b0%b2%e0%b1%8d-21-30-%e0%b0%b5%e0%b0%b0%e0%b0%95%e0%b1%81-%e0%b0%b6%e0%b1%8d/
2026-04-23,Srivari Annual Brahmotsavams,announced_dates,unspecified,major,SRI AGASTHEESWARA SWAMY ANNUAL BRAHMOTSAVAMS FROM APRIL 21-30,https://news.tirumala.org/sri-agastheeswara-swamy-annual-brahmotsavams-from-april-21-30-_-%e0%b0%8f%e0%b0%aa%e0%b1%8d%e0%b0%b0%e0%b0%bf%e0%b0%b2%e0%b1%8d-21-30-%e0%b0%b5%e0%b0%b0%e0%b0%95%e0%b1%81-%e0%b0%b6%e0%b1%8d/
2026-04-24,Srivari Annual Brahmotsavams,same_day_report,unspecified,major,ANNUAL BRAHMOTSAVAMS OF SRI KONETIRAYA SWAMY BEGIN WITH DWAJAROHANAM AT KEELAPATLA,https://news.tirumala.org/annual-brahmotsavams-of-sri-konetiraya-swamy-begin-with-dwajarohanam-at-keelapatla-_-%e0%b0%a7%e0%b1%8d%e0%b0%b5%e0%b0%9c%e0%b0%be%e0%b0%b0%e0%b1%8b%e0%b0%b9%e0%b0%a3%e0%b0%82%e0%b0%a4%e0%b1%8b/
2026-04-25,Srivari Annual Brahmotsavams,announced_dates,unspecified,major,SRI AGASTHEESWARA SWAMY ANNUAL BRAHMOTSAVAMS FROM APRIL 21-30,https://news.tirumala.org/sri-agastheeswara-swamy-annual-brahmotsavams-from-april-21-30-_-%e0%b0%8f%e0%b0%aa%e0%b1%8d%e0%b0%b0%e0%b0%bf%e0%b0%b2%e0%b1%8d-21-30-%e0%b0%b5%e0%b0%b0%e0%b0%95%e0%b1%81-%e0%b0%b6%e0%b1%8d/
2026-04-26,Srivari Annual Brahmotsavams,announced_dates,unspecified,major,SRI AGASTHEESWARA SWAMY ANNUAL BRAHMOTSAVAMS FROM APRIL 21-30,https://news.tirumala.org/sri-agastheeswara-swamy-annual-brahmotsavams-from-april-21-30-_-%e0%b0%8f%e0%b0%aa%e0%b1%8d%e0%b0%b0%e0%b0%bf%e0%b0%b2%e0%b1%8d-21-30-%e0%b0%b5%e0%b0%b0%e0%b0%95%e0%b1%81-%e0%b0%b6%e0%b1%8d/
2026-04-27,Srivari Annual Brahmotsavams,announced_dates,unspecified,major,SRI AGASTHEESWARA SWAMY ANNUAL BRAHMOTSAVAMS FROM APRIL 21-30,https://news.tirumala.org/sri-agastheeswara-swamy-annual-brahmotsavams-from-april-21-30-_-%e0%b0%8f%e0%b0%aa%e0%b1%8d%e0%b0%b0%e0%b0%bf%e0%b0%b2%e0%b1%8d-21-30-%e0%b0%b5%e0%b0%b0%e0%b0%95%e0%b1%81-%e0%b0%b6%e0%b1%8d/
2026-04-28,Srivari Annual Brahmotsavams,announced_dates,unspecified,major,SRI AGASTHEESWARA SWAMY ANNUAL BRAHMOTSAVAMS FROM APRIL 21-30,https://news.tirumala.org/sri-agastheeswara-swamy-annual-brahmotsavams-from-april-21-30-_-%e0%b0%8f%e0%b0%aa%e0%b1%8d%e0%b0%b0%e0%b0%bf%e0%b0%b2%e0%b1%8d-21-30-%e0%b0%b5%e0%b0%b0%e0%b0%95%e0%b1%81-%e0%b0%b6%e0%b1%8d/
2026-04-29,Srivari Annual Brahmotsavams,announced_dates,unspecified,major,SRI AGASTHEESWARA SWAMY ANNUAL BRAHMOTSAVAMS FROM APRIL 21-30,https://news.tirumala.org/sri-agastheeswara-swamy-annual-brahmotsavams-from-april-21-30-_-%e0%b0%8f%e0%b0%aa%e0%b1%8d%e0%b0%b0%e0%b0%bf%e0%b0%b2%e0%b1%8d-21-30-%e0%b0%b5%e0%b0%b0%e0%b0%95%e0%b1%81-%e0%b0%b6%e0%b1%8d/
2026-04-29,Teppotsavam,announced_dates,unspecified,minor,TEPPOTSAVAMS AT DEVUNI KADAPA FROM APRIL 29 TO MAY 1,https://news.tirumala.org/teppotsavams-at-devuni-kadapa-from-april-29-to-may-1-_-%e0%b0%8f%e0%b0%aa%e0%b1%8d%e0%b0%b0%e0%b0%bf%e0%b0%b2%e0%b1%8d-29-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-%e0%b0%ae%e0%b1%87-1-%e0%b0%b5/
2026-04-30,Brahmotsavams,same_day_report,unspecified,major,ANKURARPANAM PERFORMED FOR SRI VEDANARAYANA SWAMY BRAHMOTSAVAMS,https://news.tirumala.org/ankurarpanam-performed-for-sri-vedanarayana-swamy-brahmotsavams-_-%e0%b0%b6%e0%b0%be%e0%b0%b8%e0%b1%8d%e0%b0%a4%e0%b1%8d%e0%b0%b0%e0%b1%8b%e0%b0%95%e0%b1%8d%e0%b0%a4%e0%b0%82%e0%b0%97%e0%b0%be/
2026-04-30,Srivari Annual Brahmotsavams,announced_dates,unspecified,major,SRI AGASTHEESWARA SWAMY ANNUAL BRAHMOTSAVAMS FROM APRIL 21-30,https://news.tirumala.org/sri-agastheeswara-swamy-annual-brahmotsavams-from-april-21-30-_-%e0%b0%8f%e0%b0%aa%e0%b1%8d%e0%b0%b0%e0%b0%bf%e0%b0%b2%e0%b1%8d-21-30-%e0%b0%b5%e0%b0%b0%e0%b0%95%e0%b1%81-%e0%b0%b6%e0%b1%8d/
2026-04-30,Teppotsavam,same_day_report,unspecified,minor,LAKSHMI VENKATESWARA SWAMY TEPPOTSAVAM HELD GRANDLY,https://news.tirumala.org/lakshmi-venkateswara-swamy-teppotsavam-held-grandly-_-%e0%b0%a4%e0%b1%86%e0%b0%aa%e0%b1%8d%e0%b0%aa%e0%b0%aa%e0%b1%88-%e0%b0%b6%e0%b1%8d%e0%b0%b0%e0%b1%80%e0%b0%a6%e0%b1%87%e0%b0%b5%e0%b0%bf/
2026-04-30,Vasanthotsavam,same_day_report,other_temple,minor,SRI PADMAVATHI AMMAVARI VASANTHOTSAVAMS BEGIN GRANDLY,https://news.tirumala.org/sri-padmavathi-ammavari-vasanthotsavams-begin-grandly-_-%e0%b0%b5%e0%b1%88%e0%b0%ad%e0%b0%b5%e0%b0%82%e0%b0%97%e0%b0%be-%e0%b0%aa%e0%b1%8d%e0%b0%b0%e0%b0%be%e0%b0%b0%e0%b0%82%e0%b0%ad%e0%b0%ae/
2026-05-01,Brahmotsavams,same_day_report,other_temple,major,NEW DELHI SRI VENKATESWARA SWAMY BRAHMOTSAVAMS BEGINS,https://news.tirumala.org/new-delhi-sri-venkateswara-swamy-brahmotsavams-begins-_-%e0%b0%a7%e0%b1%8d%e0%b0%b5%e0%b0%9c%e0%b0%be%e0%b0%b0%e0%b1%8b%e0%b0%b9%e0%b0%a3%e0%b0%82%e0%b0%a4%e0%b1%8b-%e0%b0%a8%e0%b1%8d%e0%b0%af/
2026-05-01,Garuda Seva,same_day_report,unspecified,minor,POURNAMI GARUDA SEVA HELD,https://news.tirumala.org/pournami-garuda-seva-held-_-%e0%b0%a4%e0%b0%bf%e0%b0%b0%e0%b1%81%e0%b0%ae%e0%b0%b2%e0%b0%b2%e0%b1%8b-%e0%b0%b5%e0%b1%88%e0%b0%ad%e0%b0%b5%e0%b0%82%e0%b0%97%e0%b0%be-%e0%b0%aa%e0%b1%8c%e0%b0%b0-2/
2026-05-01,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,ANNUAL BRAHMOTSAVAMS OF SRI VENKATESWARA SWAMY AT NEW DELHI FROM MAY 01 TO 09,https://news.tirumala.org/%e0%b0%ae%e0%b1%87-01-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-09-%e0%b0%b5%e0%b0%b0%e0%b0%95%e0%b1%81-%e0%b0%a8%e0%b1%8d%e0%b0%af%e0%b1%82%e0%b0%a2%e0%b0%bf%e0%b0%b2%e0%b1%8d%e0%b0%b2%e0%b1%80/
2026-05-01,Teppotsavam,announced_dates,unspecified,minor,TEPPOTSAVAMS AT DEVUNI KADAPA FROM APRIL 29 TO MAY 1,https://news.tirumala.org/teppotsavams-at-devuni-kadapa-from-april-29-to-may-1-_-%e0%b0%8f%e0%b0%aa%e0%b1%8d%e0%b0%b0%e0%b0%bf%e0%b0%b2%e0%b1%8d-29-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-%e0%b0%ae%e0%b1%87-1-%e0%b0%b5/
2026-05-02,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,ANNUAL BRAHMOTSAVAMS OF SRI VENKATESWARA SWAMY AT NEW DELHI FROM MAY 01 TO 09,https://news.tirumala.org/%e0%b0%ae%e0%b1%87-01-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-09-%e0%b0%b5%e0%b0%b0%e0%b0%95%e0%b1%81-%e0%b0%a8%e0%b1%8d%e0%b0%af%e0%b1%82%e0%b0%a2%e0%b0%bf%e0%b0%b2%e0%b1%8d%e0%b0%b2%e0%b1%80/
2026-05-02,Vasanthotsavam,same_day_report,other_temple,minor,SRI PADMAVATHI AMMAVARI VASANTHOTSAVAMS CONCLUDE GRANDLY,https://news.tirumala.org/sri-padmavathi-ammavari-vasanthotsavams-conclude-grandly-_-%e0%b0%b5%e0%b1%88%e0%b0%ad%e0%b0%b5%e0%b0%82%e0%b0%97%e0%b0%be-%e0%b0%ae%e0%b1%81%e0%b0%97%e0%b0%bf%e0%b0%b8%e0%b0%bf%e0%b0%a8-%e0%b0%b6/
2026-05-03,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,ANNUAL BRAHMOTSAVAMS OF SRI VENKATESWARA SWAMY AT NEW DELHI FROM MAY 01 TO 09,https://news.tirumala.org/%e0%b0%ae%e0%b1%87-01-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-09-%e0%b0%b5%e0%b0%b0%e0%b0%95%e0%b1%81-%e0%b0%a8%e0%b1%8d%e0%b0%af%e0%b1%82%e0%b0%a2%e0%b0%bf%e0%b0%b2%e0%b1%8d%e0%b0%b2%e0%b1%80/
2026-05-04,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,ANNUAL BRAHMOTSAVAMS OF SRI VENKATESWARA SWAMY AT NEW DELHI FROM MAY 01 TO 09,https://news.tirumala.org/%e0%b0%ae%e0%b1%87-01-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-09-%e0%b0%b5%e0%b0%b0%e0%b0%95%e0%b1%81-%e0%b0%a8%e0%b1%8d%e0%b0%af%e0%b1%82%e0%b0%a2%e0%b0%bf%e0%b0%b2%e0%b1%8d%e0%b0%b2%e0%b1%80/
2026-05-05,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,ANNUAL BRAHMOTSAVAMS OF SRI VENKATESWARA SWAMY AT NEW DELHI FROM MAY 01 TO 09,https://news.tirumala.org/%e0%b0%ae%e0%b1%87-01-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-09-%e0%b0%b5%e0%b0%b0%e0%b0%95%e0%b1%81-%e0%b0%a8%e0%b1%8d%e0%b0%af%e0%b1%82%e0%b0%a2%e0%b0%bf%e0%b0%b2%e0%b1%8d%e0%b0%b2%e0%b1%80/
2026-05-06,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,ANNUAL BRAHMOTSAVAMS OF SRI VENKATESWARA SWAMY AT NEW DELHI FROM MAY 01 TO 09,https://news.tirumala.org/%e0%b0%ae%e0%b1%87-01-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-09-%e0%b0%b5%e0%b0%b0%e0%b0%95%e0%b1%81-%e0%b0%a8%e0%b1%8d%e0%b0%af%e0%b1%82%e0%b0%a2%e0%b0%bf%e0%b0%b2%e0%b1%8d%e0%b0%b2%e0%b1%80/
2026-05-07,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,ANNUAL BRAHMOTSAVAMS OF SRI VENKATESWARA SWAMY AT NEW DELHI FROM MAY 01 TO 09,https://news.tirumala.org/%e0%b0%ae%e0%b1%87-01-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-09-%e0%b0%b5%e0%b0%b0%e0%b0%95%e0%b1%81-%e0%b0%a8%e0%b1%8d%e0%b0%af%e0%b1%82%e0%b0%a2%e0%b0%bf%e0%b0%b2%e0%b1%8d%e0%b0%b2%e0%b1%80/
2026-05-07,Vasanthotsavam,same_day_report,other_temple,minor,SRINIVASA MANGAPURAM VASANTHOTSAVAMS BEGIN AMID GOVINDA CHANTS,https://news.tirumala.org/srinivasa-mangapuram-vasanthotsavams-begin-amid-govinda-chants-_-%e0%b0%97%e0%b1%8b%e0%b0%b5%e0%b0%bf%e0%b0%82%e0%b0%a6-%e0%b0%a8%e0%b0%be%e0%b0%ae%e0%b0%b8%e0%b1%8d%e0%b0%ae%e0%b0%b0%e0%b0%a3/
2026-05-08,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,ANNUAL BRAHMOTSAVAMS OF SRI VENKATESWARA SWAMY AT NEW DELHI FROM MAY 01 TO 09,https://news.tirumala.org/%e0%b0%ae%e0%b1%87-01-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-09-%e0%b0%b5%e0%b0%b0%e0%b0%95%e0%b1%81-%e0%b0%a8%e0%b1%8d%e0%b0%af%e0%b1%82%e0%b0%a2%e0%b0%bf%e0%b0%b2%e0%b1%8d%e0%b0%b2%e0%b1%80/
2026-05-08,Vasanthotsavam,announced_dates,other_temple,minor,VASANTHOTSAVAMS AT SRINIVASA MANGAPURAM FROM MAY 7 TO 9,https://news.tirumala.org/vasanthotsavams-at-srinivasa-mangapuram-from-may-7-to-9-_-%e0%b0%b6%e0%b1%8d%e0%b0%b0%e0%b1%80%e0%b0%a8%e0%b0%bf%e0%b0%b5%e0%b0%be%e0%b0%b8%e0%b0%ae%e0%b0%82%e0%b0%97%e0%b0%be%e0%b0%aa%e0%b1%81/
2026-05-09,Brahmotsavams,same_day_report,unspecified,major,SRI VEDANARAYANA SWAMY BRAHMOTSAVAMS CONCLUDE GRANDLY WITH CHANKRASNANAM_ చక్రస్నాన మహోత్సవంతో వైభవంగా ముగిసిన శ్రీ వేదనారాయణస్వామివారి బ్రహ్మోత్సవాలు,https://news.tirumala.org/%e0%b0%a8%e0%b0%be%e0%b0%97%e0%b0%b2%e0%b0%be%e0%b0%aa%e0%b1%81%e0%b0%b0%e0%b0%82-%e0%b0%b5%e0%b1%87%e0%b0%a6%e0%b0%a8%e0%b0%be%e0%b0%b0%e0%b0%be%e0%b0%af%e0%b0%a3-%e0%b0%b8%e0%b1%8d%e0%b0%b5%e0%b0%be/
2026-05-09,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,ANNUAL BRAHMOTSAVAMS OF SRI VENKATESWARA SWAMY AT NEW DELHI FROM MAY 01 TO 09,https://news.tirumala.org/%e0%b0%ae%e0%b1%87-01-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-09-%e0%b0%b5%e0%b0%b0%e0%b0%95%e0%b1%81-%e0%b0%a8%e0%b1%8d%e0%b0%af%e0%b1%82%e0%b0%a2%e0%b0%bf%e0%b0%b2%e0%b1%8d%e0%b0%b2%e0%b1%80/
2026-05-09,Vasanthotsavam,same_day_report,other_temple,minor,SRI KALYANA VENKATESWARA SWAMY VASANTHOTSAVAMS CONCLUDE GRANDLY,https://news.tirumala.org/sri-kalyana-venkateswara-swamy-vasanthotsavams-conclude-grandly-_-%e0%b0%ad%e0%b0%95%e0%b1%8d%e0%b0%a4%e0%b0%bf-%e0%b0%aa%e0%b0%b0%e0%b0%b5%e0%b0%b6%e0%b0%82%e0%b0%b2%e0%b1%8b-%e0%b0%b5%e0%b1%88/
2026-05-12,Hanuman Jayanti,same_day_report,tirumala,major,HANUMAN JAYANTI CELEBRATIONS IN TIRUMALA,https://news.tirumala.org/hanuman-jayanti-celebrations-in-tirumala-_-%e0%b0%a4%e0%b0%bf%e0%b0%b0%e0%b1%81%e0%b0%ae%e0%b0%b2%e0%b0%b2%e0%b1%8b-%e0%b0%98%e0%b0%a8%e0%b0%82%e0%b0%97%e0%b0%be-%e0%b0%b9/
2026-05-23,Srivari Annual Brahmotsavams,same_day_report,other_temple,major,ANNUAL BRAHMOTSAVAMS OF SRI GOVINDARAJA SWAMY TEMPLE BEGIN GRANDLY WITH DHWAJAORAHANAM,https://news.tirumala.org/annual-brahmotsavams-of-sri-govindaraja-swamy-temple-begin-grandly-with-dhwajaorahanam-_-%e0%b0%ae%e0%b0%bf%e0%b0%a5%e0%b1%81%e0%b0%a8-%e0%b0%b2%e0%b0%97%e0%b1%8d%e0%b0%a8%e0%b0%82%e0%b0%b2%e0%b1%8b/
2026-05-27,Brahmotsavams,announced_dates,other_temple,major,ANKURARPANAM FOR NARAYANAVANAM BRAHMOTSAVAMS ON MAY 27,https://news.tirumala.org/ankurarpanam-for-narayanavanam-brahmotsavams-on-may-27-_-%e0%b0%ae%e0%b1%87-27%e0%b0%a8-%e0%b0%a8%e0%b0%be%e0%b0%b0%e0%b0%be%e0%b0%af%e0%b0%a3%e0%b0%b5%e0%b0%a8%e0%b0%82-%e0%b0%86%e0%b0%b2%e0%b0%af/
2026-05-28,Brahmotsavams,same_day_report,other_temple,major,NARAYANAVANAM BRAHMOTSAVAMS BEGIN WITH DHWAJAROHANAM,https://news.tirumala.org/narayanavanam-btus-off-to-a-religious-start-_-%e0%b0%a7%e0%b1%8d%e0%b0%b5%e0%b0%9c%e0%b0%be%e0%b0%b0%e0%b1%8b%e0%b0%b9%e0%b0%a3%e0%b0%82%e0%b0%a4%e0%b1%8b-%e0%b0%b5%e0%b1%88%e0%b0%ad%e0%b0%b5%e0%b0%82/
2026-05-28,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,GRAND ANNUAL BRAHMOTSAVAMS AT NARAYANAVANAM FROM MAY 28 TO JUNE 5,https://news.tirumala.org/grand-annual-brahmotsavams-at-narayanavanam-from-may-28-to-june-5-_-%e0%b0%ae%e0%b1%87-28-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-%e0%b0%9c%e0%b1%82%e0%b0%a8%e0%b1%8d-5-%e0%b0%b5%e0%b0%b0/
2026-05-29,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,GRAND ANNUAL BRAHMOTSAVAMS AT NARAYANAVANAM FROM MAY 28 TO JUNE 5,https://news.tirumala.org/grand-annual-brahmotsavams-at-narayanavanam-from-may-28-to-june-5-_-%e0%b0%ae%e0%b1%87-28-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-%e0%b0%9c%e0%b1%82%e0%b0%a8%e0%b1%8d-5-%e0%b0%b5%e0%b0%b0/
2026-05-30,Garuda Seva,announced_dates,unspecified,minor,SRI VEDANARAYANA SWAMY KANCHI. GARUDA SEVA ON MAY 30,https://news.tirumala.org/sri-vedanarayana-swamy-kanchi-garuda-seva-on-may-29-_-%e0%b0%ae%e0%b1%87-29%e0%b0%a8-%e0%b0%a8%e0%b0%be%e0%b0%97%e0%b0%b2%e0%b0%be%e0%b0%aa%e0%b1%81%e0%b0%b0%e0%b0%82%e0%b0%b2%e0%b1%8b/
2026-05-30,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,GRAND ANNUAL BRAHMOTSAVAMS AT NARAYANAVANAM FROM MAY 28 TO JUNE 5,https://news.tirumala.org/grand-annual-brahmotsavams-at-narayanavanam-from-may-28-to-june-5-_-%e0%b0%ae%e0%b1%87-28-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-%e0%b0%9c%e0%b1%82%e0%b0%a8%e0%b1%8d-5-%e0%b0%b5%e0%b0%b0/
2026-05-31,Brahmotsavams,same_day_report,other_temple,major,GOVINDARAJA SWAMY BRAHMOTSAVAMS CONCLUDE WITH DWAJAVAROHANAM,https://news.tirumala.org/govindaraja-swamy-brahmotsavams-conclude-with-dwajavarohanam-_-%e0%b0%a7%e0%b1%8d%e0%b0%b5%e0%b0%9c%e0%b0%be%e0%b0%b5%e0%b0%b0%e0%b1%8b%e0%b0%b9%e0%b0%a3%e0%b0%82%e0%b0%a4%e0%b1%8b-%e0%b0%b8%e0%b0%82/
2026-05-31,Garuda Seva,same_day_report,unspecified,minor,POURNAMI GARUDA SEVA HELD,https://news.tirumala.org/pournami-garuda-seva-held-_-%e0%b0%a4%e0%b0%bf%e0%b0%b0%e0%b1%81%e0%b0%ae%e0%b0%b2%e0%b0%b2%e0%b1%8b-%e0%b0%b5%e0%b1%88%e0%b0%ad%e0%b0%b5%e0%b0%82%e0%b0%97%e0%b0%be-2/
2026-05-31,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,GRAND ANNUAL BRAHMOTSAVAMS AT NARAYANAVANAM FROM MAY 28 TO JUNE 5,https://news.tirumala.org/grand-annual-brahmotsavams-at-narayanavanam-from-may-28-to-june-5-_-%e0%b0%ae%e0%b1%87-28-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-%e0%b0%9c%e0%b1%82%e0%b0%a8%e0%b1%8d-5-%e0%b0%b5%e0%b0%b0/
2026-06-01,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,GRAND ANNUAL BRAHMOTSAVAMS AT NARAYANAVANAM FROM MAY 28 TO JUNE 5,https://news.tirumala.org/grand-annual-brahmotsavams-at-narayanavanam-from-may-28-to-june-5-_-%e0%b0%ae%e0%b1%87-28-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-%e0%b0%9c%e0%b1%82%e0%b0%a8%e0%b1%8d-5-%e0%b0%b5%e0%b0%b0/
2026-06-02,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,GRAND ANNUAL BRAHMOTSAVAMS AT NARAYANAVANAM FROM MAY 28 TO JUNE 5,https://news.tirumala.org/grand-annual-brahmotsavams-at-narayanavanam-from-may-28-to-june-5-_-%e0%b0%ae%e0%b1%87-28-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-%e0%b0%9c%e0%b1%82%e0%b0%a8%e0%b1%8d-5-%e0%b0%b5%e0%b0%b0/
2026-06-03,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,GRAND ANNUAL BRAHMOTSAVAMS AT NARAYANAVANAM FROM MAY 28 TO JUNE 5,https://news.tirumala.org/grand-annual-brahmotsavams-at-narayanavanam-from-may-28-to-june-5-_-%e0%b0%ae%e0%b1%87-28-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-%e0%b0%9c%e0%b1%82%e0%b0%a8%e0%b1%8d-5-%e0%b0%b5%e0%b0%b0/
2026-06-04,Srivari Annual Brahmotsavams,announced_dates,other_temple,major,GRAND ANNUAL BRAHMOTSAVAMS AT NARAYANAVANAM FROM MAY 28 TO JUNE 5,https://news.tirumala.org/grand-annual-brahmotsavams-at-narayanavanam-from-may-28-to-june-5-_-%e0%b0%ae%e0%b1%87-28-%e0%b0%a8%e0%b1%81%e0%b0%82%e0%b0%a1%e0%b0%bf-%e0%b0%9c%e0%b1%82%e0%b0%a8%e0%b1%8d-5-%e0%b0%b5%e0%b0%b0/
2026-06-05,Srivari Annual Brahmotsavams,same_day_report,other_temple,major,ANNUAL BRAHMOTSAVAMS OF SRI KALYANA VENKATESWARA SWAMY CONCLUDE WITH DWAJAVAROHANAM,https://news.tirumala.org/annual-brahmotsavams-of-sri-kalyana-venkateswara-swamy-conclude-with-dwajavarohanam-_-%e0%b0%a7%e0%b1%8d%e0%b0%b5%e0%b0%9c%e0%b0%be%e0%b0%b5%e0%b0%b0%e0%b1%8b%e0%b0%b9%e0%b0%a3%e0%b0%82%e0%b0%a4/
2026-06-06,Brahmotsavams,same_day_report,other_temple,major,SRI VENUGOPALA SWAMY BRAHMOTSAVAMS COMMENCE GRANDLY AT KARVETINAGARAM,https://news.tirumala.org/%e0%b0%a7%e0%b1%8d%e0%b0%b5%e0%b0%9c%e0%b0%be%e0%b0%b0%e0%b1%8b%e0%b0%b9%e0%b0%a3%e0%b0%82%e0%b0%a4%e0%b1%8b-%e0%b0%aa%e0%b1%8d%e0%b0%b0%e0%b0%be%e0%b0%b0%e0%b0%82%e0%b0%ad%e0%b0%ae%e0%b1%88-4/
2026-06-06,Srivari Annual Brahmotsavams,announced_dates,unspecified,major,ANNUAL BRAHMOTSAVAMS OF SRI VENUGOPALA SWAMY TEMPLE AT KAARVETINAGARAM FROM JUNE 6 TO 14,https://news.tirumala.org/annual-brahmotsavams-of-sri-venugopala-swamy-temple-at-kaarvetinagaram-from-june-6-to-14-_-%e0%b0%9c%e0%b1%82%e0%b0%a8%e0%b1%8d-05%e0%b0%a8-%e0%b0%85%e0%b0%82%e0%b0%95%e0%b1%81%e0%b0%b0%e0%b0%be/
2026-06-07,Srivari Annual Brahmotsavams,announced_dates,unspecified,major,ANNUAL BRAHMOTSAVAMS OF SRI VENUGOPALA SWAMY TEMPLE AT KAARVETINAGARAM FROM JUNE 6 TO 14,https://news.tirumala.org/annual-brahmotsavams-of-sri-venugopala-swamy-temple-at-kaarvetinagaram-from-june-6-to-14-_-%e0%b0%9c%e0%b1%82%e0%b0%a8%e0%b1%8d-05%e0%b0%a8-%e0%b0%85%e0%b0%82%e0%b0%95%e0%b1%81%e0%b0%b0%e0%b0%be/
2026-06-08,Srivari Annual Brahmotsavams,announced_dates,unspecified,major,ANNUAL BRAHMOTSAVAMS OF SRI VENUGOPALA SWAMY TEMPLE AT KAARVETINAGARAM FROM JUNE 6 TO 14,https://news.tirumala.org/annual-brahmotsavams-of-sri-venugopala-swamy-temple-at-kaarvetinagaram-from-june-6-to-14-_-%e0%b0%9c%e0%b1%82%e0%b0%a8%e0%b1%8d-05%e0%b0%a8-%e0%b0%85%e0%b0%82%e0%b0%95%e0%b1%81%e0%b0%b0%e0%b0%be/
2026-06-09,Srivari Annual Brahmotsavams,announced_dates,unspecified,major,ANNUAL BRAHMOTSAVAMS OF SRI VENUGOPALA SWAMY TEMPLE AT KAARVETINAGARAM FROM JUNE 6 TO 14,https://news.tirumala.org/annual-brahmotsavams-of-sri-venugopala-swamy-temple-at-kaarvetinagaram-from-june-6-to-14-_-%e0%b0%9c%e0%b1%82%e0%b0%a8%e0%b1%8d-05%e0%b0%a8-%e0%b0%85%e0%b0%82%e0%b0%95%e0%b1%81%e0%b0%b0%e0%b0%be/
2026-06-10,Srivari Annual Brahmotsavams,announced_dates,unspecified,major,ANNUAL BRAHMOTSAVAMS OF SRI VENUGOPALA SWAMY TEMPLE AT KAARVETINAGARAM FROM JUNE 6 TO 14,https://news.tirumala.org/annual-brahmotsavams-of-sri-venugopala-swamy-temple-at-kaarvetinagaram-from-june-6-to-14-_-%e0%b0%9c%e0%b1%82%e0%b0%a8%e0%b1%8d-05%e0%b0%a8-%e0%b0%85%e0%b0%82%e0%b0%95%e0%b1%81%e0%b0%b0%e0%b0%be/
