darshan_date,pilgrims,post_id,post_datetime,date_source,darshan_wait_hours,waiting_compartments,title,link
2013-12-24,40423,2833,2013-12-24 18:14:08,month_day_year_inferred@title,,and waiting hours details-Sarva Darshan (Free darshan)- 28 compartments/18 hours; Divya Da,"About 40,423 pilgrims had Srivari Darshan from 3am to 6pm on December 24",https://news.tirumala.org/sarva-darshan-free-darshan-28-compartments18-hours-divya-darshan-footpath-darshan-12-compartments8-hours-special-entry-darshan-rs-300-darshan-closed/
2013-12-25,36456,2866,2013-12-25 18:55:16,month_day_year_inferred@title,21,and waiting hours details-Sarva Darshan (Free darshan)- line out /21 hours; Divya Darshan,"About 36,456 pilgrims had Srivari Darshan from 3am to 6pm on December 25",https://news.tirumala.org/sarva-darshan-free-darshan-line-out-21-hours-divya-darshan-footpath-darshan-12-compartments10-hours-special-entry-darshan-rs-300-darshan-6-compartments-7-hours/
2013-12-26,43823,2873,2013-12-26 19:14:57,month_day_year_inferred@body,20,and waiting hours details-Sarva Darshan (Free darshan)- line out /20 hours; Divya Darshan,Sarva Darshan (Free darshan)- line out /20 hours; Divya Darshan (Footpath darshan)- line out /10 hours; Special Entry Darshan (Rs.300 Darshan) closed,https://news.tirumala.org/sarva-darshan-free-darshan-line-out-20-hours-divya-darshan-footpath-darshan-line-out-10-hours-special-entry-darshan-rs-300-darshan-closed/
2013-12-27,34456,2887,2013-12-27 18:21:12,month_day_year_inferred@title,36,and waiting hours details-Sarva Darshan (Free darshan)- line out /36 hours; Divya Darshan,"About 34,456 pilgrims had Srivari Darshan from 3am to 6pm on December 27",https://news.tirumala.org/about-34456-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-december-27/
2013-12-28,45329,2896,2013-12-28 22:12:42,month_day_year_inferred@title,,and waiting hours details- Sarva Darshan (Free darshan)- 29 compartments /14 hours; Divya,"About 45,329 pilgrims had Srivari Darshan from 3am to 6pm on December 28",https://news.tirumala.org/sarva-darshan-free-darshan-29-compartments-14-hours-divya-darshan-footpath-darshan-13-compartments-8-hours-special-entry-darshan-rs-300-darshan-closed/
2013-12-29,50233,2916,2013-12-29 18:43:02,month_day_year_inferred@title,,and waiting hours details- Sarva Darshan (Free darshan)- 29 compartments /20 hours; Divya,"About 50,233 pilgrims had Srivari Darshan from 3am to 6pm on December 29",https://news.tirumala.org/sarva-darshan-free-darshan-29-compartments-20-hours-divya-darshan-footpath-darshan-10-compartments-5-hours-special-entry-darshan-rs-300-darshan-closed/
2013-12-30,36567,2931,2013-12-30 18:38:29,month_day_year_inferred@title,,and waiting hours details- Sarva Darshan (Free darshan)- 14 compartments /8 hours; Divya D,"About 36,567 pilgrims had Srivari Darshan from 3am to 6pm on December 30",https://news.tirumala.org/about-36567-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-december-30/
2013-12-31,32533,2945,2013-12-31 19:15:04,month_day_year_inferred@title,,and waiting hours details- Sarva Darshan (Free darshan)- 6 compartments /5 hours; Divya Da,"About 32,533 pilgrims had Srivari Darshan from 3am to 6pm on December 31",https://news.tirumala.org/about-32533-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-december-31/
2014-01-01,56371,2949,2014-01-01 19:21:57,month_day_year_inferred@title,,and waiting hours details- Sarva Darshan (Free darshan)- 22 compartments /14 hours; Divya,"About 56,371 pilgrims had Srivari Darshan from 2am to 6pm on January 1",https://news.tirumala.org/sarva-darshan-free-darshan-22-compartments-14-hours-divya-darshan-footpath-darshan-6-compartments-5-hours-special-entry-darshan-rs-300-darshan-direct/
2014-01-02,30012,2971,2014-01-02 18:18:50,month_day_year_inferred@title,,and waiting hours details- Sarva Darshan (Free darshan)- 6 compartments /3 hours; Divya Da,"About 30,012 pilgrims had Srivari Darshan from 3am to 6pm on January 2",https://news.tirumala.org/sarva-darshan-free-darshan-6-compartments-3-hours-divya-darshan-footpath-darshan-3-compartments-2-hours-special-entry-darshan-rs-300-darshan-closed/
2014-01-03,27678,3012,2014-01-03 18:51:27,month_day_year_inferred@title,,and waiting hours details- Sarva Darshan (Free darshan)-10 compartments /5 hours; Divya Da,"About 27,678 pilgrims had Srivari Darshan from 3am to 6pm on January 3",https://news.tirumala.org/sarva-darshan-free-darshan-10-compartments-5-hours-divya-darshan-footpath-darshan-6-compartments-3-hours-special-entry-darshan-rs-300-darshan-direct/
2014-01-04,40274,3030,2014-01-04 18:41:34,month_day_year_inferred@title,,and waiting hours details- Sarva Darshan (Free darshan)-10 compartments /5 hours; Divya Da,"About 40,274 pilgrims had Srivari Darshan from 3am to 6pm on January 4",https://news.tirumala.org/sarva-darshan-free-darshan-10-compartments-5-hours-divya-darshan-footpath-darshan-13-compartments-6-hours-special-entry-darshan-rs-300-darshan-direct/
2014-01-05,35123,3036,2014-01-05 18:44:34,month_day_year_inferred@title,,and waiting hours details- Sarva Darshan (Free darshan)-9 compartments /5 hours; Divya Dar,"About 35,123 pilgrims had Srivari Darshan from 3am to 6pm on January 5",https://news.tirumala.org/sarva-darshan-free-darshan-9-compartments-5-hours-divya-darshan-footpath-darshan-6-compartments-4-hours-special-entry-darshan-rs-300-darshan-direct/
2014-01-06,31203,3083,2014-01-06 19:14:42,month_day_year_inferred@title,,and waiting hours details- Sarva Darshan (Free darshan)-8 compartments /5 hours; Divya Dar,"About 31,203 pilgrims had Srivari Darshan from 3am to 6pm on January 6",https://news.tirumala.org/sarva-darshan-free-darshan-8-compartments-5-hours-divya-darshan-footpath-darshan-5-compartments-4-hours-special-entry-darshan-rs-300-darshan-direct/
2014-01-07,32304,3124,2014-01-07 18:42:42,month_day_year_inferred@title,,and waiting hours details- Sarva Darshan (Free darshan)-10 compartments/ 8 hours; Divya Da,"About 32,304 pilgrims had Srivari Darshan from 3am to 6pm on January 7",https://news.tirumala.org/sarva-darshan-free-darshan-10-compartments-8-hours-divya-darshan-footpath-darshan-4-compartments-3-hours-special-entry-darshan-rs-300-darshan-direct/
2014-01-08,26748,3132,2014-01-08 18:08:28,month_day_year_inferred@title,,and waiting hours details- Sarva Darshan (Free darshan)-10 compartments/ 5 hours; Divya Da,"About 26,748 pilgrims had Srivari Darshan from 3am to 6pm on January 8",https://news.tirumala.org/about-26748-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-january-8/
2014-01-09,28233,3143,2014-01-09 18:27:07,month_day_year_inferred@title,,and waiting hours details- Sarva Darshan (Free darshan)-6 compartments/5 hours; Divya Dars,"About 28,233 pilgrims had Srivari Darshan from 3am to 6pm on January 9",https://news.tirumala.org/sarva-darshan-free-darshan-6-compartments5-hours-divya-darshan-footpath-darshan-5-compartments-3-hours-special-entry-darshan-rs-300-darshan-closed/
2014-01-10,29018,3158,2014-01-10 19:22:48,month_day_year_inferred@title,,,"About 29,018 pilgrims had Srivari Darshan from 3am to 6pm on January 10",https://news.tirumala.org/current-situation-pilgrim-of-sarva-darshan-divya-darshan-foot-path-will-be-allowed-for-darshan-of-lord-only-after-7am-on-jan-11/
2014-01-11,46213,3206,2014-01-11 19:23:21,month_day_year_inferred@title,15,and waiting hours details- Sarva Darshan (Free darshan)-line out /15 hours; Divya Darshan,"About 46,213 pilgrims had Srivari Darshan from 3am to 6pm on January 11",https://news.tirumala.org/sarva-darshan-free-darshan-line-out-15-hours-divya-darshan-footpath-darshan-line-out-10-hours-special-entry-darshan-rs-300-darshan-closed/
2014-01-12,45535,3229,2014-01-12 18:32:37,month_day_year_inferred@title,,and waiting hours details- Sarva Darshan (Free darshan)-31 compartments /10 hours; Divya D,"About 45,535 pilgrims had Srivari Darshan from 2am to 6pm on January 12",https://news.tirumala.org/sarva-darshan-free-darshan-31-compartments-10-hours-divya-darshan-footpath-darshan-closed-special-entry-darshan-rs-300-darshan-closed/
2014-01-13,46600,3236,2014-01-13 19:48:02,month_day_year_inferred@title,,and waiting hours details- Sarva Darshan (Free darshan)-20 compartments /14 hours; Divya D,"About 46,600 pilgrims had Srivari Darshan from 3am to 6pm on January 13",https://news.tirumala.org/sarva-darshan-free-darshan-20-compartments-14-hours-divya-darshan-footpath-darshan-8-compartments-5-hours-special-entry-darshan-rs-300-darshan-line-out-5-hours/
2014-01-14,41200,3244,2014-01-14 21:38:59,month_day_year_inferred@title,,and waiting hours details- Sarva Darshan (Free darshan)-28 compartments /12 hours; Divya D,"About 41,200 pilgrims had Srivari Darshan from 3am to 6pm on January 14",https://news.tirumala.org/sarva-darshan-free-darshan-28-compartments-12-hours-divya-darshan-footpath-darshan-6-compartments-4-hours-special-entry-darshan-rs-300-darshan-closed/
2014-01-15,40345,3276,2014-01-15 20:03:32,month_day_year_inferred@title,,and waiting hours details- Sarva Darshan (Free darshan)-30 compartments /15 hours; Divya D,"About 40,345 pilgrims had Srivari Darshan from 3am to 6pm on January 15",https://news.tirumala.org/sarva-darshan-free-darshan-30-compartments-15-hours-divya-darshan-footpath-darshan-8-compartments-6-hours-special-entry-darshan-rs-300-darshan-closed/
2014-01-16,35025,3319,2014-01-16 18:15:36,month_day_year_inferred@title,25,and waiting hours details- Sarva Darshan (Free darshan)- line out /25 hours; Divya Darshan,"About 35,025 pilgrims had Srivari Darshan from 3am to 6pm on January 16",https://news.tirumala.org/about-35025-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-january-16/
2014-01-17,34435,3325,2014-01-17 19:08:39,month_day_year_inferred@title,16,and waiting hours details- Sarva Darshan (Free darshan)- line out/16 hours; Divya Darshan,"About 34,435 pilgrims had Srivari Darshan from 3am to 6pm on January 17",https://news.tirumala.org/3325/
2014-01-18,46555,3331,2014-01-18 18:35:25,month_day_year_inferred@title,20,and waiting hours details- Sarva Darshan (Free darshan)- line out /20 hours; Divya Darshan,"About 46,555 pilgrims had Srivari Darshan from 3am to 6pm on January 18",https://news.tirumala.org/sarva-darshan-free-darshan-line-out-20-hours-divya-darshan-footpath-darshan-line-out-10-hours-special-entry-darshan-rs-300-darshan-closed-2/
2014-01-19,48884,3348,2014-01-19 18:40:02,month_day_year_inferred@title,22,and waiting hours details- Sarva Darshan (Free darshan)- line out /22 hours; Divya Darshan,"About 48,884 pilgrims had Srivari Darshan from 3am to 6pm on January 19",https://news.tirumala.org/sarva-darshan-free-darshan-line-out-22-hours-divya-darshan-footpath-darshan-line-out-12-hours-special-entry-darshan-rs-300-darshan-closed/
2014-01-20,38456,3366,2014-01-20 19:20:36,month_day_year_inferred@title,,and waiting hours details- Sarva Darshan (Free darshan)- 17 compartments /10 hours; Divya,"About 38,456 pilgrims had Srivari Darshan from 3am to 6pm on January 20",https://news.tirumala.org/sarva-darshan-free-darshan-17-compartments-10-hours-divya-darshan-footpath-darshan-5-compartments-3-hours-special-entry-darshan-rs-300-darshan-direct/
2014-01-21,29123,3373,2014-01-21 18:03:38,month_day_year_inferred@title,,and waiting hours details- Sarva Darshan (Free darshan)- 13 compartments /7 hours; Divya D,"About 29,123 pilgrims had Srivari Darshan from 3am to 6pm on January 21",https://news.tirumala.org/about-29123-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-january-21/
2014-01-21,30315,3383,2014-01-22 18:32:16,month_day_year_inferred@title,,and waiting hours details- Sarva Darshan (Free darshan)- 12 compartments /7 hours; Divya D,"About 30,315 pilgrims had Srivari Darshan from 3 am to 6 pm on January 21",https://news.tirumala.org/sarva-darshan-free-darshan-12-compartments-7-hours-divya-darshan-footpath-darshan-4-compartments-3-hours-special-entry-darshan-rs-300-darshan-direct/
2014-01-23,30023,3393,2014-01-23 18:37:11,month_day_year_inferred@title,,and waiting hours details- Sarva Darshan (Free darshan)- 14 compartments /6 hours; Divya D,"About 30,023 pilgrims had Srivari Darshan from 3am to 6pm on January 23",https://news.tirumala.org/sarva-darshan-free-darshan-14-compartments-6-hours-divya-darshan-footpath-darshan-7-compartments-3-hours-special-entry-darshan-rs-300-darshan-closed/
2014-01-24,26545,3405,2014-01-24 18:11:34,month_day_year_inferred@title,,and waiting hours details- Sarva Darshan (Free darshan)- 20 compartments /12 hours; Divya,"About 26,545 pilgrims had Srivari Darshan from 3am to 6pm on January 24",https://news.tirumala.org/sarva-darshan-free-darshan-20-compartments-12-hours-divya-darshan-footpath-darshan-4-compartments-5-hours-special-entry-darshan-rs-300-darshan-direct/
2014-01-25,44097,3420,2014-01-25 19:07:12,month_day_year_inferred@title,,and waiting hours details- Sarva Darshan (Free darshan)- 18 compartments /12 hours; Divya,"About 44,097 pilgrims had Srivari Darshan from 3am to 6pm on January 25",https://news.tirumala.org/sarva-darshan-free-darshan-18-compartments-12-hours-divya-darshan-footpath-darshan-10-compartments-7-hours-special-entry-darshan-rs-300-darshan-direct/
2014-01-26,43123,3462,2014-01-26 18:03:33,month_day_year_inferred@title,,and waiting hours details- Sarva Darshan (Free darshan)- 24 compartments /12 hours; Divya,"About 43,123 pilgrims had Srivari Darshan from 3am to 6pm on January 26",https://news.tirumala.org/about-43123-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-january-26/
2014-01-27,26456,3467,2014-01-27 18:13:38,month_day_year_inferred@title,,and waiting hours details- Sarva Darshan (Free darshan)- 12 compartments /7 hours; Divya D,"About 26,456 pilgrims had Srivari Darshan from 3am to 6pm on January 27",https://news.tirumala.org/about-26456-pilgrims-had-srivari-darshan-from-3am-to-6pm-on-january-27/
2014-01-28,35499,3472,2014-01-28 18:50:11,month_day_year_inferred@title,,and waiting hours details- Sarva Darshan (Free darshan)- 14 compartments /7 hours; Divya D,"About 35,499 pilgrims had Srivari Darshan from 3am to 6pm on January 28",https://news.tirumala.org/sarva-darshan-free-darshan-14-compartments-7-hours-divya-darshan-footpath-darshan-4-compartments-3-hours-special-entry-darshan-rs-300-darshan-direct/
2014-01-29,22987,3483,2014-01-29 18:38:37,month_day_year_inferred@title,,and waiting hours details- Sarva Darshan (Free darshan)- 8 compartments /4 hours; Divya Da,"About 22,987 pilgrims had Srivari Darshan from 3am to 6pm on January 29",https://news.tirumala.org/sarva-darshan-free-darshan-8-compartments-4-hours-divya-darshan-footpath-darshan-3-compartments-3-hours-special-entry-darshan-rs-300-darshan-direct/
2014-01-30,25345,3489,2014-01-30 19:36:05,month_day_year_inferred@title,,and waiting hours details- Sarva Darshan (Free darshan)- 15 compartments /12 hours; Divya,"About 25,345 pilgrims had Srivari Darshan from 3am to 6pm on January 30",https://news.tirumala.org/sarva-darshan-free-darshan-15-compartments-12-hours-divya-darshan-footpath-darshan-5-compartments-5-hours-special-entry-darshan-rs-300-darshan-closed/
2014-01-31,25445,3523,2014-01-31 18:23:45,month_day_year_inferred@title,,and waiting hours details- Sarva Darshan (Free darshan)- 16 compartments /9 hours; Divya D,"About 25,445 pilgrims had Srivari Darshan from 3am to 6pm on January 31",https://news.tirumala.org/3523/
2014-02-01,35456,3528,2014-02-01 19:08:33,month_day_year_inferred@title,,and waiting hours details- Sarva Darshan (Free darshan)- 6 compartments /4 hours; Divya Da,"About 35,456 pilgrims had Srivari Darshan from 3am to 6pm on February 1",https://news.tirumala.org/3528/
2014-02-02,38346,3568,2014-02-02 18:29:56,month_day_year_inferred@title,,and waiting hours details- Sarva Darshan (Free darshan)- 21 compartments /10 hours; Divya,"About 38,346 pilgrims had Srivari Darshan from 3am to 6pm on February 2",https://news.tirumala.org/sarva-darshan-free-darshan-21-compartments-10-hours-divya-darshan-footpath-darshan-7-compartments-5-hours-special-entry-darshan-rs-300-darshan-4-compartments-3-hours/
2014-02-03,38505,3587,2014-02-03 18:49:56,month_day_year_inferred@title,,and waiting hours details- Sarva Darshan (Free darshan)- 17 compartments /10 hours; Divya,"About 38,505 pilgrims had Srivari Darshan from 3am to 6pm on February 3",https://news.tirumala.org/sarva-darshan-free-darshan-17-compartments-10-hours-divya-darshan-footpath-darshan-7-compartments-5-hours-special-entry-darshan-rs-300-darshan-direct/
